phenotype_id,phenotype_name,source,population,gamma,gamma_se,gamma_p,gamma_z,gamma_sign,gamma_sign_se,gamma_sign_p,gamma_sign_z
UKB_460K.biochemistry_TotalProtein,Total Protein,S-LDSC reference files,European,-0.152548461,0.129393681,0.238418762,-1.178948303,-0.175995815,0.130515977,0.177509885,-1.348461844
UKB_460K.biochemistry_VitaminD,Vitamin D,S-LDSC reference files,European,0.807539903,0.131589973,8.42e-10,6.136789022,0.509844803,0.131385972,0.000104237,3.88051172
UKB_460K.blood_RBC_DISTRIB_WIDTH,Rbc Distribution Width,S-LDSC reference files,European,-0.488115819,0.129456211,0.000162915,-3.770509085,-0.629996729,0.133420922,2.34e-06,-4.721873607
UKB_460K.blood_RED_COUNT,Rbc Count,S-LDSC reference files,European,0.038872436,0.131514703,0.767554797,0.295574831,0.182767165,0.130667074,0.161895781,1.398723946
UKB_460K.blood_WHITE_COUNT,Wbc Count,S-LDSC reference files,European,-0.043898011,0.13078813,0.737140724,-0.335642164,-0.377078934,0.129975832,0.003718,-2.901146535
UKB_460K.bmd_HEEL_TSCOREz,Heel T-score,S-LDSC reference files,European,0.053817098,0.130881022,0.680932488,0.411190998,0.04103588,0.131012897,0.754113404,0.313220159
UKB_460K.body_BALDING1,Balding,S-LDSC reference files,European,-0.067849135,0.128217798,0.596686863,-0.529170955,0.016467344,0.128777286,0.898248215,0.127874597
UKB_460K.body_WHRadjBMIz,WHR BMI ratio,S-LDSC reference files,European,-0.384000884,0.129506929,0.003025854,-2.965099151,-0.440475692,0.12904875,0.000641929,-3.41325035
UKB_460K.bp_DIASTOLICadjMEDz,Diastolic (Blood Pressure),S-LDSC reference files,European,-0.072162621,0.130770782,0.581068077,-0.551825262,-0.269596352,0.129895925,0.037942101,-2.075479666
UKB_460K.cancer_PROSTATE,Prostate Cancer,S-LDSC reference files,European,-0.228244098,0.125917213,0.0698855,-1.812652079,-0.19955974,0.125886476,0.112912784,-1.585235735
UKB_460K.disease_HYPOTHYROIDISM_SELF_REP,Hypothyroidism (Self reported),S-LDSC reference files,European,0.645953682,0.128349501,4.83e-07,5.032771283,0.327237911,0.127433378,0.010231264,2.567913649
UKB_460K.other_MORNINGPERSON,Morning Person,S-LDSC reference files,European,0.307803498,0.109303709,0.004861978,2.816038913,0.252874019,0.109536511,0.020966787,2.308582017
UKB_460K.pigment_SUNBURN,Sunburn,S-LDSC reference files,European,1.65615049,0.117704029,5.77e-45,14.07046557,0.76713652,0.127347683,1.7e-09,6.023953498
UKB_460K.repro_MENARCHE_AGE,Menarche Age,S-LDSC reference files,European,0.08929076,0.12315348,0.468429679,0.725036434,0.062064354,0.123084146,0.614090427,0.504243284
UKB_460K.repro_NumberChildrenEverBorn_Pooled,Number Children Ever Born,S-LDSC reference files,European,0.151648854,0.126871053,0.231970194,1.195299092,0.142335011,0.127499733,0.264270053,1.116355361
hum0197.v3.BBJ.ALP.v1,Alkaline phosphatase,BioBank Japan,East Asian,-0.01288672,0.115836691,0.911418872,-0.111249031,-0.085655084,0.127816547,0.502768036,-0.670140803
hum0197.v3.BBJ.ALT.v1,Alanine aminotransferase,BioBank Japan,East Asian,-0.066697073,0.128275647,0.603097607,-0.519951173,0.127579548,0.128198664,0.31965327,0.995170658
hum0197.v3.BBJ.Alb.v1,Albumin,BioBank Japan,East Asian,-0.008719471,0.122243782,0.943136276,-0.071328546,0.39481491,0.129580472,0.002312374,3.046870438
hum0197.v3.BBJ.BMI.v1,BMI,BioBank Japan,East Asian,-0.101630949,0.129016742,0.430851975,-0.787734579,-0.276479363,0.129326079,0.032529167,-2.137846949
hum0197.v3.BBJ.BW.v1,Weight,BioBank Japan,East Asian,-0.022249134,0.127029576,0.860962364,-0.175149246,-0.278186614,0.129493885,0.031693057,-2.148260625
hum0197.v3.BBJ.DBP.v1,Diastolic blood pressure,BioBank Japan,East Asian,0.020866909,0.125428992,0.86787025,0.166364321,0.050651237,0.126782471,0.689515293,0.399512937
hum0197.v3.BBJ.EOS.v1,Eosinophill count,BioBank Japan,East Asian,-0.017082753,0.112111243,0.878892564,-0.152373237,0.046342726,0.116247041,0.690145769,0.398657254
hum0197.v3.BBJ.GGT.v1,Gamma glutamyl transferase,BioBank Japan,East Asian,-0.149991256,0.091795477,0.102264692,-1.633972182,-0.243887846,0.099555958,0.014295288,-2.44975642
hum0197.v3.BBJ.HDLC.v1,HDL cholesterol,BioBank Japan,East Asian,-0.030261171,0.122422739,0.804764382,-0.247185867,-0.039000523,0.126406432,0.757676989,-0.308532743
hum0197.v3.BBJ.Hb.v1,Hemoglobin concentration,BioBank Japan,East Asian,0.093870602,0.125854293,0.455747579,0.745867302,-0.170433558,0.130734034,0.192347375,-1.303666328
hum0197.v3.BBJ.HbA1c.v1,Glycated hemoglobin,BioBank Japan,East Asian,0.01272292,0.122429284,0.917232387,0.103920565,-0.010040933,0.128305093,0.93762262,-0.078258259
hum0197.v3.BBJ.Hei.v1,Standing height,BioBank Japan,East Asian,0.202581353,0.122584329,0.098414805,1.65258769,0.25640006,0.129213721,0.047221309,1.984309845
hum0197.v3.BBJ.Ht.v1,Hematocrit,BioBank Japan,East Asian,-0.062289284,0.128782116,0.628613263,-0.483679614,-0.022472423,0.129615381,0.862354516,-0.173377746
hum0197.v3.BBJ.LYM.v1,Lymphocyte count,BioBank Japan,East Asian,-0.20030011,0.124139068,0.10663291,-1.61351388,-0.186069976,0.127109043,0.143231921,-1.463861037
hum0197.v3.BBJ.MAP.v1,Mean arterial pressure,BioBank Japan,East Asian,-0.156652529,0.100609844,0.119463402,-1.557029834,0.01453171,0.111095213,0.895930275,0.130804105
hum0197.v3.BBJ.MCH.v1,Mean corpuscular hemoglobin,BioBank Japan,East Asian,-0.070042018,0.121054032,0.562858237,-0.578601286,-0.302660007,0.128559538,0.018560623,-2.354240001
hum0197.v3.BBJ.MCHC.v1,MCHC,BioBank Japan,East Asian,0.056893421,0.114763399,0.620074087,0.495745349,0.03093132,0.120132259,0.796810402,0.257477216
hum0197.v3.BBJ.MCV.v1,Mean corpuscular volume,BioBank Japan,East Asian,-0.176231749,0.115928724,0.128467431,-1.52017328,-0.247227571,0.126045474,0.049830551,-1.961415695
hum0197.v3.BBJ.MON.v1,Monocyte count,BioBank Japan,East Asian,0.161491882,0.127799716,0.206361942,1.263632558,0.235164927,0.128588323,0.067426543,1.828820232
hum0197.v3.BBJ.NEU.v1,Neutrophill count,BioBank Japan,East Asian,0.017890048,0.113162758,0.874384851,0.158091306,-0.158450076,0.118948781,0.182831735,-1.332086593
hum0197.v3.BBJ.PLT.v1,Platelet count,BioBank Japan,East Asian,-0.082221574,0.122840049,0.503279572,-0.669338502,-0.02090033,0.126321881,0.868587469,-0.165452964
hum0197.v3.BBJ.PP.v1,Pulse pressure,BioBank Japan,East Asian,-0.148355526,0.129768405,0.252941857,-1.143233017,-0.268780684,0.129440751,0.037849898,-2.076476545
hum0197.v3.BBJ.RBC.v1,Red blood cell count,BioBank Japan,East Asian,-0.13386622,0.11191822,0.231654621,-1.196107474,0.031864473,0.129072902,0.805007361,0.246871904
hum0197.v3.BBJ.SBP.v1,Systolic blood pressure,BioBank Japan,East Asian,-0.132518264,0.11389621,0.244626613,-1.16350021,-0.051536196,0.128922789,0.689344595,-0.399744659
hum0197.v3.BBJ.T2D.v1,Type 2 diabetes,BioBank Japan,East Asian,-0.016206403,0.123817219,0.895862532,-0.130889739,-0.05408861,0.130915281,0.679491338,-0.413157345
hum0197.v3.BBJ.TC.v1,Cholesterol,BioBank Japan,East Asian,-0.062354457,0.125057616,0.618057094,-0.498605835,0.154433013,0.128087322,0.227938818,1.205685395
hum0197.v3.BBJ.TG.v1,Triglycerides,BioBank Japan,East Asian,0.167507319,0.118086676,0.156041458,1.418511588,-0.006204503,0.12967462,0.961838418,-0.0478467
hum0197.v3.BBJ.TP.v1,Total protein,BioBank Japan,East Asian,0.066822753,0.121209614,0.581428642,0.551299119,0.135368368,0.130390018,0.29918605,1.038180456
hum0197.v3.BBJ.WBC.v1,White blood cell count,BioBank Japan,East Asian,-0.114751651,0.122180177,0.347627946,-0.939200239,0.007683076,0.12653968,0.951584806,0.060716732
hum0197.v3.BBJ.sCr.v1,Creatinine,BioBank Japan,East Asian,-0.113077591,0.119326233,0.343315828,-0.947633967,0.24496918,0.125741028,0.051390553,1.948204043
tan_2024_adhd.public.avg_NTC,ADHD,Tan et al. 2024,European,-0.100214531,0.122604778,0.413712056,-0.81737868,-0.085135802,0.127803657,0.505318249,-0.666145273
tan_2024_adhd.public.direct,ADHD,Tan et al. 2024,European,-0.033870599,0.121745193,0.780851986,-0.278208923,-0.011410783,0.126634027,0.928201116,-0.090108348
tan_2024_adhd.public.population,ADHD,Tan et al. 2024,European,-0.133990096,0.092119092,0.145799085,-1.454531217,-0.107146156,0.095080606,0.259785559,-1.126898118
tan_2024_age_at_first_birth_women.public.avg_NTC,Age at first birth women,Tan et al. 2024,European,0.28130811,0.090869625,0.00196327,3.095733147,0.254368577,0.092633625,0.006033343,2.745963768
tan_2024_age_at_first_birth_women.public.direct,Age at first birth women,Tan et al. 2024,European,0.029525102,0.110284756,0.788917179,0.267716979,0.033277891,0.111870816,0.766109899,0.297467131
tan_2024_age_at_first_birth_women.public.population,Age at first birth women,Tan et al. 2024,European,0.403133439,0.12430535,0.001182409,3.243089999,0.409731461,0.127734929,0.001338151,3.207669707
tan_2024_age_at_menarche.public.avg_NTC,Age at menarche,Tan et al. 2024,European,0.221270399,0.101136937,0.028682006,2.187829749,0.23520373,0.10353615,0.023104252,2.271706351
tan_2024_age_at_menarche.public.direct,Age at menarche,Tan et al. 2024,European,-0.066684811,0.112085631,0.551880085,-0.594945226,-0.054785627,0.114414081,0.63205502,-0.478836398
tan_2024_age_at_menarche.public.population,Age at menarche,Tan et al. 2024,European,0.195549155,0.122564307,0.110604475,1.595482076,0.246810599,0.124957931,0.048251181,1.975149536
tan_2024_alcohol_use_disorder.public.avg_NTC,Alcohol use disorder,Tan et al. 2024,European,-0.05836303,0.10360557,0.573217398,-0.563319419,-0.062008038,0.106468837,0.560293567,-0.582405515
tan_2024_alcohol_use_disorder.public.direct,Alcohol use disorder,Tan et al. 2024,European,-0.077089688,0.090868321,0.396233597,-0.848367032,-0.054760988,0.093344495,0.557435626,-0.586654717
tan_2024_alcohol_use_disorder.public.population,Alcohol use disorder,Tan et al. 2024,European,-0.200791622,0.113868466,0.077839017,-1.763364597,-0.215547535,0.115802584,0.062696722,-1.861336145
tan_2024_asthma.public.avg_NTC,Asthma,Tan et al. 2024,European,0.009454112,0.102008552,0.926158099,0.092679606,-0.004127024,0.103658896,0.968241812,-0.039813501
tan_2024_asthma.public.direct,Asthma,Tan et al. 2024,European,-0.065620246,0.126772412,0.604721718,-0.517622446,-0.08799033,0.12875445,0.494356386,-0.683396413
tan_2024_asthma.public.population,Asthma,Tan et al. 2024,European,0.008345027,0.127423908,0.94778365,0.065490275,-0.00373843,0.13141302,0.97730489,-0.028447939
tan_2024_bmi.public.avg_NTC,BMI,Tan et al. 2024,European,-0.163831526,0.096414005,0.089272032,-1.699250303,-0.213136691,0.09809347,0.029795987,-2.172791846
tan_2024_bmi.public.direct,BMI,Tan et al. 2024,European,-0.296603051,0.127651908,0.020150692,-2.323530109,-0.292458799,0.130228095,0.024720491,-2.245742734
tan_2024_bmi.public.population,BMI,Tan et al. 2024,European,-0.436046642,0.113392391,0.000120323,-3.845466501,-0.528552208,0.114620807,4e-06,-4.611311177
tan_2024_cannabis.public.avg_NTC,Cannabis,Tan et al. 2024,European,-0.146403506,0.120222644,0.22331146,-1.21776981,-0.132074508,0.125443805,0.292406101,-1.052857949
tan_2024_cannabis.public.direct,Cannabis,Tan et al. 2024,European,0.007620727,0.122125582,0.950243705,0.062400741,0.013118369,0.125445799,0.916713846,0.104574001
tan_2024_cannabis.public.population,Cannabis,Tan et al. 2024,European,-0.098777821,0.101109437,0.328599014,-0.976939685,-0.094660567,0.103822003,0.361895998,-0.911758239
tan_2024_chronic_obstructive_pulmonary_disease.public.avg_NTC,Chronic obstructive pulmonary disease,Tan et al. 2024,European,0.019411774,0.125555232,0.877130799,0.154607447,0.008287041,0.130494847,0.949364585,0.06350474
tan_2024_chronic_obstructive_pulmonary_disease.public.direct,Chronic obstructive pulmonary disease,Tan et al. 2024,European,0.012444756,0.127824279,0.922441847,0.097358315,0.065947962,0.129979521,0.611893871,0.507371939
tan_2024_chronic_obstructive_pulmonary_disease.public.population,Chronic obstructive pulmonary disease,Tan et al. 2024,European,-0.180305772,0.114392333,0.114978558,-1.576205038,-0.182714769,0.116294374,0.11615008,-1.57114023
tan_2024_cigarettes_per_day.public.avg_NTC,Cigarettes per day,Tan et al. 2024,European,-0.029655021,0.117134008,0.800135501,-0.253171743,-0.012671407,0.118579705,0.914900184,-0.106859827
tan_2024_cigarettes_per_day.public.direct,Cigarettes per day,Tan et al. 2024,European,0.181162539,0.094948665,0.056390554,1.908005125,0.138096577,0.095793551,0.149413499,1.441606198
tan_2024_cigarettes_per_day.public.population,Cigarettes per day,Tan et al. 2024,European,0.173298506,0.127304185,0.173420592,1.361294655,0.167569552,0.129482576,0.195614477,1.2941475
tan_2024_cognitive_performance.public.avg_NTC,Cognitive performance,Tan et al. 2024,European,0.18090032,0.125991134,0.151054179,1.435817851,0.17571659,0.127987295,0.169776555,1.372922133
tan_2024_cognitive_performance.public.direct,Cognitive performance,Tan et al. 2024,European,0.052819232,0.12577462,0.674520933,0.419951434,0.128269187,0.128851025,0.319500724,0.995484408
tan_2024_cognitive_performance.public.population,Cognitive performance,Tan et al. 2024,European,0.291237137,0.122652334,0.017573058,2.374493236,0.305666139,0.125909889,0.015196669,2.427657916
tan_2024_depression.public.avg_NTC,Depression,Tan et al. 2024,European,-0.064961251,0.095882662,0.498083828,-0.677507791,-0.044292163,0.099720639,0.65692514,-0.444162448
tan_2024_depression.public.direct,Depression,Tan et al. 2024,European,0.015970836,0.124403754,0.897849008,0.128379052,0.007596699,0.128897886,0.953003249,0.058935792
tan_2024_depression.public.population,Depression,Tan et al. 2024,European,-0.042958344,0.105529237,0.683952698,-0.407075281,-0.056957138,0.108167489,0.598496191,-0.526564297
tan_2024_depsymp.public.avg_NTC,Depsymp,Tan et al. 2024,European,-0.008255316,0.104379368,0.936961407,-0.079089535,0.040215325,0.107122248,0.70735167,0.375415243
tan_2024_depsymp.public.direct,Depsymp,Tan et al. 2024,European,0.01845256,0.11483031,0.872334289,0.160694161,-0.033594917,0.117657121,0.775236307,-0.285532372
tan_2024_depsymp.public.population,Depsymp,Tan et al. 2024,European,-0.016172765,0.122510305,0.894975226,-0.132011462,-0.060336431,0.125183328,0.629816916,-0.481984558
tan_2024_diastolic_blood_pressure.public.avg_NTC,Diastolic blood pressure,Tan et al. 2024,European,0.020070017,0.114175611,0.860465215,0.175781996,-0.003416031,0.119038929,0.977106448,-0.028696751
tan_2024_diastolic_blood_pressure.public.direct,Diastolic blood pressure,Tan et al. 2024,European,-0.124820581,0.123970348,0.314002845,-1.006858359,-0.096875962,0.127059329,0.445793466,-0.762446662
tan_2024_diastolic_blood_pressure.public.population,Diastolic blood pressure,Tan et al. 2024,European,0.018825446,0.126847541,0.882019191,0.148410022,-0.024430653,0.131827462,0.852975747,-0.185322939
tan_2024_drinks_per_week.public.avg_NTC,Drinks per week,Tan et al. 2024,European,-0.047633044,0.124238407,0.701422972,-0.383400312,-0.029362912,0.12567564,0.815264128,-0.233640443
tan_2024_drinks_per_week.public.direct,Drinks per week,Tan et al. 2024,European,-0.062916197,0.093358389,0.500361419,-0.67392119,-0.086481007,0.094807273,0.361675583,-0.912176936
tan_2024_drinks_per_week.public.population,Drinks per week,Tan et al. 2024,European,-0.168378363,0.105210212,0.109510002,-1.600399427,-0.174474536,0.10738528,0.104215239,-1.624752812
tan_2024_eczema.public.avg_NTC,Eczema,Tan et al. 2024,European,-0.027348316,0.124600304,0.826269651,-0.219488354,-0.018119767,0.128694907,0.888030866,-0.1407963
tan_2024_eczema.public.direct,Eczema,Tan et al. 2024,European,0.010441701,0.109815625,0.924248163,0.095083929,0.03242004,0.114439668,0.776951687,0.283293726
tan_2024_eczema.public.population,Eczema,Tan et al. 2024,European,-0.123728043,0.124811364,0.321529188,-0.991320331,-0.136551024,0.12746011,0.284023952,-1.0713236
tan_2024_educational_attainment.public.avg_NTC,Educational attainment,Tan et al. 2024,European,0.012299672,0.122445617,0.919987016,0.100450076,-0.008676565,0.124894098,0.944614416,-0.069471376
tan_2024_educational_attainment.public.direct,Educational attainment,Tan et al. 2024,European,0.273966667,0.124268819,0.027480125,2.204629194,0.306266195,0.126755382,0.015683498,2.416198742
tan_2024_educational_attainment.public.population,Educational attainment,Tan et al. 2024,European,0.688734413,0.127675876,6.88e-08,5.394397401,0.748297642,0.128941186,6.5e-09,5.803402798
tan_2024_eversmoker.public.avg_NTC,Eversmoker,Tan et al. 2024,European,-0.286625451,0.12646896,0.023428742,-2.266369948,-0.253812884,0.128283293,0.047868474,-1.978534205
tan_2024_eversmoker.public.direct,Eversmoker,Tan et al. 2024,European,-0.108219202,0.103636818,0.296385563,-1.044215791,-0.151888703,0.105795007,0.151090922,-1.43568877
tan_2024_eversmoker.public.population,Eversmoker,Tan et al. 2024,European,-0.527211588,0.1283293,3.99e-05,-4.108271351,-0.524970771,0.130984345,6.13e-05,-4.007889417
tan_2024_extraversion.public.avg_NTC,Extraversion,Tan et al. 2024,European,0.080943572,0.12866079,0.529267977,0.62912385,0.067662877,0.130447448,0.603971111,0.518698353
tan_2024_extraversion.public.direct,Extraversion,Tan et al. 2024,European,0.089104626,0.126951203,0.482753436,0.701880909,0.064238088,0.128193539,0.616299067,0.501102387
tan_2024_extraversion.public.population,Extraversion,Tan et al. 2024,European,0.014334422,0.103464166,0.889809866,0.1385448,-0.007160813,0.105297653,0.945781303,-0.068005441
tan_2024_fev1.public.avg_NTC,FEV1,Tan et al. 2024,European,0.1093643,0.097770594,0.263319056,1.118580711,0.062526348,0.100551323,0.534050264,0.621835161
tan_2024_fev1.public.direct,FEV1,Tan et al. 2024,European,-0.070218293,0.120653901,0.560579394,-0.581981125,-0.029801186,0.122924456,0.808443147,-0.242434961
tan_2024_fev1.public.population,FEV1,Tan et al. 2024,European,0.132439976,0.125083779,0.289686246,1.058810159,0.204215459,0.127185794,0.108351543,1.605646771
tan_2024_hayfever.public.avg_NTC,Hayfever,Tan et al. 2024,European,-0.273568124,0.125794273,0.029650627,-2.174726379,-0.259802507,0.127998335,0.042383637,-2.029733489
tan_2024_hayfever.public.direct,Hayfever,Tan et al. 2024,European,0.173387066,0.127655285,0.174386169,1.358244328,0.135274977,0.129599472,0.29658133,1.043792655
tan_2024_hayfever.public.population,Hayfever,Tan et al. 2024,European,0.112956475,0.106000771,0.286595741,1.065619366,0.091617789,0.107316845,0.39326401,0.853713035
tan_2024_hdl_cholesterol.public.avg_NTC,HDL cholesterol,Tan et al. 2024,European,-0.100014191,0.097400379,0.304497813,-1.026835749,-0.047353857,0.099342278,0.633594454,-0.476673756
tan_2024_hdl_cholesterol.public.direct,HDL cholesterol,Tan et al. 2024,European,0.10383472,0.125781761,0.409079317,0.825514917,0.073606359,0.127446213,0.563569039,0.57754842
tan_2024_hdl_cholesterol.public.population,HDL cholesterol,Tan et al. 2024,European,0.172779018,0.127372489,0.174944537,1.356486156,0.057505139,0.128408484,0.654276072,0.447829748
tan_2024_health.public.avg_NTC,Health,Tan et al. 2024,European,0.116896793,0.107659206,0.27756573,1.085803969,0.12786458,0.109503843,0.242939066,1.167672073
tan_2024_health.public.direct,Health,Tan et al. 2024,European,0.093951133,0.121103219,0.437870711,0.775793858,0.045542112,0.122776235,0.710685281,0.370935893
tan_2024_health.public.population,Health,Tan et al. 2024,European,0.155345845,0.12854574,0.226860023,1.208486923,0.214437735,0.130148218,0.099426055,1.647642494
tan_2024_height.public.avg_NTC,Height,Tan et al. 2024,European,0.282098109,0.102190274,0.005770974,2.760518188,0.248984251,0.104116922,0.016784675,2.391390825
tan_2024_height.public.direct,Height,Tan et al. 2024,European,0.048118191,0.131354199,0.71412335,0.366323963,0.129952692,0.132765247,0.327671111,0.978815578
tan_2024_height.public.population,Height,Tan et al. 2024,European,0.234359158,0.127262775,0.065542847,1.841537388,0.311940161,0.128877045,0.015501405,2.420447805
tan_2024_household_income.public.avg_NTC,Household income,Tan et al. 2024,European,0.160900189,0.110048453,0.143717928,1.462084967,0.138390377,0.112461989,0.218490295,1.230552461
tan_2024_household_income.public.direct,Household income,Tan et al. 2024,European,0.244736815,0.099293219,0.013709403,2.464788799,0.266240718,0.10309142,0.009806772,2.582569116
tan_2024_household_income.public.population,Household income,Tan et al. 2024,European,0.139819495,0.119341899,0.24136265,1.171587647,0.139177289,0.124190603,0.262426281,1.120674874
tan_2024_hypertension.public.avg_NTC,Hypertension,Tan et al. 2024,European,-0.128211124,0.120688872,0.288086971,-1.06232764,-0.110286837,0.122490814,0.367924322,-0.90036823
tan_2024_hypertension.public.direct,Hypertension,Tan et al. 2024,European,0.101044118,0.126652625,0.424983563,0.797805166,0.118031026,0.12998619,0.36386373,0.908027429
tan_2024_hypertension.public.population,Hypertension,Tan et al. 2024,European,0.052612969,0.121889105,0.665998572,0.431646204,0.074909343,0.124951394,0.54883427,0.59950786
tan_2024_income.public.avg_NTC,Income,Tan et al. 2024,European,0.173053367,0.0963436,0.072461076,1.796210306,0.197075516,0.099115395,0.046773641,1.988344153
tan_2024_income.public.direct,Income,Tan et al. 2024,European,0.067280146,0.12346742,0.585806983,0.544922264,-0.024273889,0.126073821,0.847321502,-0.19253711
tan_2024_income.public.population,Income,Tan et al. 2024,European,0.045418167,0.107185752,0.671760362,0.423733252,0.031804048,0.111292068,0.775053503,0.285771023
tan_2024_migraine.public.avg_NTC,Migraine,Tan et al. 2024,European,0.14528811,0.122339654,0.234998973,1.187579868,0.223462605,0.125014901,0.07385869,1.787487753
tan_2024_migraine.public.direct,Migraine,Tan et al. 2024,European,-0.062024741,0.122535442,0.612731723,-0.506177964,-0.065833282,0.124769476,0.597749692,-0.527639326
tan_2024_migraine.public.population,Migraine,Tan et al. 2024,European,0.260420128,0.098199774,0.008003023,2.651942227,0.251795669,0.100557558,0.012279961,2.503995454
tan_2024_morning_person.public.avg_NTC,Morning person,Tan et al. 2024,European,0.016400011,0.112645037,0.88424492,0.14559018,0.060398557,0.116533665,0.604254012,0.518292777
tan_2024_morning_person.public.direct,Morning person,Tan et al. 2024,European,-0.019744916,0.117332055,0.866361146,-0.168282366,-0.087310465,0.120978496,0.4704775,-0.721702345
tan_2024_morning_person.public.population,Morning person,Tan et al. 2024,European,0.158234057,0.091913632,0.085150783,1.721551568,0.194080973,0.094406259,0.0398012,2.0558062
tan_2024_myopia.public.avg_NTC,Myopia,Tan et al. 2024,European,-0.030419978,0.120979679,0.801468527,-0.251447008,-0.077109257,0.123077878,0.530981886,-0.626507855
tan_2024_myopia.public.direct,Myopia,Tan et al. 2024,European,0.02723926,0.125221419,0.827796294,0.217528763,-0.02400704,0.128164865,0.851414652,-0.187313738
tan_2024_myopia.public.population,Myopia,Tan et al. 2024,European,0.471519441,0.1174501,5.95e-05,4.014636355,0.442134416,0.118973212,0.0002022,3.716251819
tan_2024_neuroticism.public.avg_NTC,Neuroticism,Tan et al. 2024,European,-0.327162854,0.118323359,0.005692461,-2.764989576,-0.285699888,0.120545116,0.017784908,-2.370066053
tan_2024_neuroticism.public.direct,Neuroticism,Tan et al. 2024,European,0.136724764,0.113793306,0.229550127,1.20151852,0.079222718,0.115805048,0.49390938,0.684104184
tan_2024_neuroticism.public.population,Neuroticism,Tan et al. 2024,European,-0.009777856,0.126657867,0.938465269,-0.07719896,0.040110145,0.128122414,0.754234237,0.313061107
tan_2024_non_hdl_cholesterol.public.avg_NTC,Non HDL cholesterol,Tan et al. 2024,European,-0.077825375,0.108520585,0.473282471,-0.717148502,-0.033149361,0.110144137,0.763442356,-0.300963463
tan_2024_non_hdl_cholesterol.public.direct,Non HDL cholesterol,Tan et al. 2024,European,0.080502436,0.123126696,0.51322914,0.653817889,0.149036282,0.128321012,0.245465778,1.161433189
tan_2024_non_hdl_cholesterol.public.population,Non HDL cholesterol,Tan et al. 2024,European,0.081380173,0.12234213,0.505932052,0.66518519,0.136693811,0.127261091,0.282768453,1.074121002
tan_2024_number_of_children.public.avg_NTC,Number of children,Tan et al. 2024,European,0.320878819,0.114514742,0.005077517,2.802074332,0.317276362,0.117840403,0.007093464,2.692424273
tan_2024_number_of_children.public.direct,Number of children,Tan et al. 2024,European,0.045879215,0.110882643,0.679047158,0.413763718,-0.001962065,0.113359678,0.986190651,-0.017308317
tan_2024_number_of_children.public.population,Number of children,Tan et al. 2024,European,0.08837569,0.100115059,0.377376106,0.882741219,0.119570562,0.102238091,0.242189974,1.169530465
tan_2024_subjective_wellbeing.public.avg_NTC,Subjective wellbeing,Tan et al. 2024,European,0.425065979,0.113317717,0.000176061,3.75109905,0.393095956,0.115602835,0.000672872,3.400400647
tan_2024_subjective_wellbeing.public.direct,Subjective wellbeing,Tan et al. 2024,European,-0.063281475,0.107917595,0.55761548,-0.586386997,-0.130582963,0.1101276,0.23572405,-1.185742386
tan_2024_subjective_wellbeing.public.population,Subjective wellbeing,Tan et al. 2024,European,0.253940052,0.107158739,0.017799834,2.369755876,0.270646455,0.109342122,0.013315192,2.475225913
tan_2024_systolic_blood_pressure.public.avg_NTC,Systolic blood pressure,Tan et al. 2024,European,-0.039757505,0.113512616,0.726152996,-0.350247454,0.025536313,0.1167432,0.826853218,0.218739191
tan_2024_systolic_blood_pressure.public.direct,Systolic blood pressure,Tan et al. 2024,European,0.130554301,0.120254324,0.277633154,1.085651618,0.127292931,0.123210752,0.301542278,1.033131683
tan_2024_systolic_blood_pressure.public.population,Systolic blood pressure,Tan et al. 2024,European,-0.064216726,0.124534411,0.606095758,-0.515654472,-0.039359859,0.127805168,0.758106936,-0.307967666
GCST90296498,Years of schooling,Chen et al. 2024 (PMID: 38182883),East Asian,0.512129475,0.129090575,7.27e-05,3.967210429,0.553140331,0.13014022,2.13e-05,4.250341134
GCST90011874,Noncognitive aspects of educational attainment,Demange et al. 2021 (PMID: 33414549),European,0.561874034,0.126166026,8.45e-06,4.45344957,0.538009981,0.127443821,2.43e-05,4.221546224
GCST90011875,Cognitive aspects of educational attainment,Demange et al. 2021 (PMID: 33414549),European,0.852804112,0.126722796,1.7e-11,6.729681947,0.862259707,0.1285241,1.96e-11,6.708934043
meta_analysis_BV_Jansenetal_2020,Brain volume meta-analysis,Jansen et al. 2020 (PMID: 33154357),European,0.065102796,0.119924215,0.587221968,0.542866144,0.063225322,0.123995675,0.610121932,0.509899414
UKB_bv_height_cor,Brain volume (height-corrected),Jansen et al. 2020 (PMID: 33154357),European,-0.062166565,0.126774629,0.623871601,-0.490370707,-0.053045707,0.125593603,0.672762309,-0.422359945
