seqnames,start_hg19,end_hg19,width,strand,ID,COLO320DM,GBM39,K562
chr17,48619001,48620000,1000,*,9484,0,0,1
chr17,48624001,48625000,1000,*,9485,0,0,1
chr17,48638001,48639000,1000,*,9486,0,0,1
chr17,48712001,48713000,1000,*,9487,0,0,1
chr17,48942001,48943000,1000,*,9488,0,0,1
chr17,48943001,48944000,1000,*,9489,0,0,1
chr17,49008001,49009000,1000,*,9490,0,0,1
chr17,4901001,4902000,1000,*,9491,0,0,1
chr17,49021001,49022000,1000,*,9492,0,0,1
chr17,49197001,49198000,1000,*,9493,0,0,1
chr17,49198001,49199000,1000,*,9494,0,0,1
chr17,49244001,49245000,1000,*,9495,0,0,1
chr17,49337001,49338000,1000,*,9496,0,0,1
chr17,49338001,49339000,1000,*,9497,0,0,1
chr17,5000001,5001000,1000,*,9498,0,0,1
chr17,5019001,5020000,1000,*,9499,0,0,1
chr17,502001,503000,1000,*,9500,0,0,1
chr17,50235001,50236000,1000,*,9501,0,0,1
chr17,50236001,50237000,1000,*,9502,0,0,1
chr17,5026001,5027000,1000,*,9503,0,0,1
chr17,5046001,5047000,1000,*,9504,0,0,1
chr17,5095001,5096000,1000,*,9505,0,0,1
chr17,51430001,51431000,1000,*,9506,0,0,1
chr17,53315001,53316000,1000,*,9507,0,0,1
chr17,53342001,53343000,1000,*,9508,0,0,1
chr17,53499001,53500000,1000,*,9509,0,0,1
chr17,5404001,5405000,1000,*,9510,0,0,1
chr17,54670001,54671000,1000,*,9511,0,0,1
chr17,54671001,54672000,1000,*,9512,0,0,1
chr17,54857001,54858000,1000,*,9513,0,0,1
chr17,54911001,54912000,1000,*,9514,0,0,1
chr17,54991001,54992000,1000,*,9515,0,0,1
chr17,55162001,55163000,1000,*,9516,0,0,1
chr17,55163001,55164000,1000,*,9517,0,0,1
chr17,55333001,55334000,1000,*,9518,0,0,1
chr17,55334001,55335000,1000,*,9519,0,0,1
chr17,55939001,55940000,1000,*,9520,0,0,1
chr17,55962001,55963000,1000,*,9521,0,0,1
chr17,56032001,56033000,1000,*,9522,0,0,1
chr17,56065001,56066000,1000,*,9523,0,0,1
chr17,56151001,56152000,1000,*,9524,0,0,1
chr17,56160001,56161000,1000,*,9525,0,0,1
chr17,56161001,56162000,1000,*,9526,0,0,1
chr17,56402001,56403000,1000,*,9527,0,0,1
chr17,56414001,56415000,1000,*,9528,0,0,1
chr17,56565001,56566000,1000,*,9529,0,0,1
chr17,56596001,56597000,1000,*,9530,0,0,1
chr17,56609001,56610000,1000,*,9531,0,0,1
chr17,5674001,5675000,1000,*,9532,0,0,1
chr17,56833001,56834000,1000,*,9533,0,0,1
chr17,57409001,57410000,1000,*,9534,0,0,1
chr17,58041001,58042000,1000,*,9535,0,0,1
chr17,58103001,58104000,1000,*,9536,0,0,1
chr17,58197001,58198000,1000,*,9537,0,0,1
chr17,58198001,58199000,1000,*,9538,0,0,1
chr17,58227001,58228000,1000,*,9539,0,0,1
chr17,58469001,58470000,1000,*,9540,0,0,1
chr17,58628001,58629000,1000,*,9541,0,0,1
chr17,58629001,58630000,1000,*,9542,0,0,1
chr17,58678001,58679000,1000,*,9543,0,0,1
chr17,59473001,59474000,1000,*,9544,0,0,1
chr17,59474001,59475000,1000,*,9545,0,0,1
chr17,59476001,59477000,1000,*,9546,0,0,1
chr17,59477001,59478000,1000,*,9547,0,0,1
chr17,59482001,59483000,1000,*,9548,0,0,1
chr17,59489001,59490000,1000,*,9549,0,0,1
chr17,60098001,60099000,1000,*,9550,0,0,1
chr17,60142001,60143000,1000,*,9551,0,0,1
chr17,60143001,60144000,1000,*,9552,0,0,1
chr17,60150001,60151000,1000,*,9553,0,0,1
chr17,60215001,60216000,1000,*,9554,0,0,1
chr17,60555001,60556000,1000,*,9555,0,0,1
chr17,60704001,60705000,1000,*,9556,0,0,1
chr17,60705001,60706000,1000,*,9557,0,0,1
chr17,60758001,60759000,1000,*,9558,0,0,1
chr17,60781001,60782000,1000,*,9559,0,0,1
chr17,60885001,60886000,1000,*,9560,0,0,1
chr17,61515001,61516000,1000,*,9561,0,0,1
chr17,61523001,61524000,1000,*,9562,0,0,1
chr17,61534001,61535000,1000,*,9563,0,0,1
chr17,61554001,61555000,1000,*,9564,0,0,1
chr17,61600001,61601000,1000,*,9565,0,0,1
chr17,61678001,61679000,1000,*,9566,0,0,1
chr17,61699001,61700000,1000,*,9567,0,0,1
chr17,61700001,61701000,1000,*,9568,0,0,1
chr17,61776001,61777000,1000,*,9569,0,0,1
chr17,61777001,61778000,1000,*,9570,0,0,1
chr17,61778001,61779000,1000,*,9571,0,0,1
chr17,61850001,61851000,1000,*,9572,0,0,1
chr17,61851001,61852000,1000,*,9573,0,0,1
chr17,61919001,61920000,1000,*,9574,0,0,1
chr17,62206001,62207000,1000,*,9575,0,0,1
chr17,62207001,62208000,1000,*,9576,0,0,1
chr17,62340001,62341000,1000,*,9577,0,0,1
chr17,62493001,62494000,1000,*,9578,0,0,1
chr17,62777001,62778000,1000,*,9579,0,0,1
chr17,62833001,62834000,1000,*,9580,0,0,1
chr17,62915001,62916000,1000,*,9581,0,0,1
chr17,63133001,63134000,1000,*,9582,0,0,1
chr17,635001,636000,1000,*,9583,0,0,1
chr17,63556001,63557000,1000,*,9584,0,0,1
chr17,63557001,63558000,1000,*,9585,0,0,1
chr17,64265001,64266000,1000,*,9586,0,0,1
chr17,64298001,64299000,1000,*,9587,0,0,1
chr17,64831001,64832000,1000,*,9588,0,0,1
chr17,64961001,64962000,1000,*,9589,0,0,1
chr17,65242001,65243000,1000,*,9590,0,0,1
chr17,65373001,65374000,1000,*,9591,0,0,1
chr17,65374001,65375000,1000,*,9592,0,0,1
chr17,6543001,6544000,1000,*,9593,0,0,1
chr17,655001,656000,1000,*,9594,0,0,1
chr17,65991001,65992000,1000,*,9595,0,0,1
chr17,66095001,66096000,1000,*,9596,0,0,1
chr17,66097001,66098000,1000,*,9597,0,0,1
chr17,6617001,6618000,1000,*,9598,0,0,1
chr17,66192001,66193000,1000,*,9599,0,0,1
chr17,66195001,66196000,1000,*,9600,0,0,1
chr17,66201001,66202000,1000,*,9601,0,0,1
chr17,66202001,66203000,1000,*,9602,0,0,1
chr17,66287001,66288000,1000,*,9603,0,0,1
chr17,66288001,66289000,1000,*,9604,0,0,1
chr17,66453001,66454000,1000,*,9605,0,0,1
chr17,66454001,66455000,1000,*,9606,0,0,1
chr17,66507001,66508000,1000,*,9607,0,0,1
chr17,66508001,66509000,1000,*,9608,0,0,1
chr17,66509001,66510000,1000,*,9609,0,0,1
chr17,66596001,66597000,1000,*,9610,0,0,1
chr17,67323001,67324000,1000,*,9611,0,0,1
chr17,6918001,6919000,1000,*,9612,0,0,1
chr17,7004001,7005000,1000,*,9613,0,0,1
chr17,71188001,71189000,1000,*,9614,0,0,1
chr17,71189001,71190000,1000,*,9615,0,0,1
chr17,7123001,7124000,1000,*,9616,0,0,1
chr17,71307001,71308000,1000,*,9617,0,0,1
chr17,71308001,71309000,1000,*,9618,0,0,1
chr17,7137001,7138000,1000,*,9619,0,0,1
chr17,7138001,7139000,1000,*,9620,0,0,1
chr17,7141001,7142000,1000,*,9621,0,0,1
chr17,7145001,7146000,1000,*,9622,0,0,1
chr17,7154001,7155000,1000,*,9623,0,0,1
chr17,7155001,7156000,1000,*,9624,0,0,1
chr17,71639001,71640000,1000,*,9625,0,0,1
chr17,7164001,7165000,1000,*,9626,0,0,1
chr17,71640001,71641000,1000,*,9627,0,0,1
chr17,71641001,71642000,1000,*,9628,0,0,1
chr17,7165001,7166000,1000,*,9629,0,0,1
chr17,7166001,7167000,1000,*,9630,0,0,1
chr17,7197001,7198000,1000,*,9631,0,0,1
chr17,7198001,7199000,1000,*,9632,0,0,1
chr17,7211001,7212000,1000,*,9633,0,0,1
chr17,72209001,72210000,1000,*,9634,0,0,1
chr17,72321001,72322000,1000,*,9635,0,0,1
chr17,72322001,72323000,1000,*,9636,0,0,1
chr17,72353001,72354000,1000,*,9637,0,0,1
chr17,72428001,72429000,1000,*,9638,0,0,1
chr17,72450001,72451000,1000,*,9639,0,0,1
chr17,7255001,7256000,1000,*,9640,0,0,1
chr17,72733001,72734000,1000,*,9641,0,0,1
chr17,72744001,72745000,1000,*,9642,0,0,1
chr17,72745001,72746000,1000,*,9643,0,0,1
chr17,72839001,72840000,1000,*,9644,0,0,1
chr17,72848001,72849000,1000,*,9645,0,0,1
chr17,72856001,72857000,1000,*,9646,0,0,1
chr17,72857001,72858000,1000,*,9647,0,0,1
chr17,7287001,7288000,1000,*,9648,0,0,1
chr17,72889001,72890000,1000,*,9649,0,0,1
chr17,72903001,72904000,1000,*,9650,0,0,1
chr17,72932001,72933000,1000,*,9651,0,0,1
chr17,72948001,72949000,1000,*,9652,0,0,1
chr17,72968001,72969000,1000,*,9653,0,0,1
chr17,72978001,72979000,1000,*,9654,0,0,1
chr17,7298001,7299000,1000,*,9655,0,0,1
chr17,72983001,72984000,1000,*,9656,0,0,1
chr17,73043001,73044000,1000,*,9657,0,0,1
chr17,7308001,7309000,1000,*,9658,0,0,1
chr17,73127001,73128000,1000,*,9659,0,0,1
chr17,73178001,73179000,1000,*,9660,0,0,1
chr17,73179001,73180000,1000,*,9661,0,0,1
chr17,7320001,7321000,1000,*,9662,0,0,1
chr17,73267001,73268000,1000,*,9663,0,0,1
chr17,7340001,7341000,1000,*,9664,0,0,1
chr17,7342001,7343000,1000,*,9665,0,0,1
chr17,73512001,73513000,1000,*,9666,0,0,1
chr17,73520001,73521000,1000,*,9667,0,0,1
chr17,73521001,73522000,1000,*,9668,0,0,1
chr17,73522001,73523000,1000,*,9669,0,0,1
chr17,73584001,73585000,1000,*,9670,0,0,1
chr17,73585001,73586000,1000,*,9671,0,0,1
chr17,73717001,73718000,1000,*,9672,0,0,1
chr17,73749001,73750000,1000,*,9673,0,0,1
chr17,73761001,73762000,1000,*,9674,0,0,1
chr17,73775001,73776000,1000,*,9675,0,0,1
chr17,73779001,73780000,1000,*,9676,0,0,1
chr17,73780001,73781000,1000,*,9677,0,0,1
chr17,73781001,73782000,1000,*,9678,0,0,1
chr17,7382001,7383000,1000,*,9679,0,0,1
chr17,73852001,73853000,1000,*,9680,0,0,1
chr17,73874001,73875000,1000,*,9681,0,0,1
chr17,73892001,73893000,1000,*,9682,0,0,1
chr17,73893001,73894000,1000,*,9683,0,0,1
chr17,73901001,73902000,1000,*,9684,0,0,1
chr17,73937001,73938000,1000,*,9685,0,0,1
chr17,74018001,74019000,1000,*,9686,0,0,1
chr17,74068001,74069000,1000,*,9687,0,0,1
chr17,74070001,74071000,1000,*,9688,0,0,1
chr17,74073001,74074000,1000,*,9689,0,0,1
chr17,74117001,74118000,1000,*,9690,0,0,1
chr17,74136001,74137000,1000,*,9691,0,0,1
chr17,74235001,74236000,1000,*,9692,0,0,1
chr17,74236001,74237000,1000,*,9693,0,0,1
chr17,74304001,74305000,1000,*,9694,0,0,1
chr17,74349001,74350000,1000,*,9695,0,0,1
chr17,74381001,74382000,1000,*,9696,0,0,1
chr17,74448001,74449000,1000,*,9697,0,0,1
chr17,74497001,74498000,1000,*,9698,0,0,1
chr17,7452001,7453000,1000,*,9699,0,0,1
chr17,74533001,74534000,1000,*,9700,0,0,1
chr17,74534001,74535000,1000,*,9701,0,0,1
chr17,74581001,74582000,1000,*,9702,0,0,1
chr17,7465001,7466000,1000,*,9703,0,0,1
chr17,74722001,74723000,1000,*,9704,0,0,1
chr17,74723001,74724000,1000,*,9705,0,0,1
chr17,74732001,74733000,1000,*,9706,0,0,1
chr17,74733001,74734000,1000,*,9707,0,0,1
chr17,74734001,74735000,1000,*,9708,0,0,1
chr17,7476001,7477000,1000,*,9709,0,0,1
chr17,7477001,7478000,1000,*,9710,0,0,1
chr17,74865001,74866000,1000,*,9711,0,0,1
chr17,74866001,74867000,1000,*,9712,0,0,1
chr17,75137001,75138000,1000,*,9713,0,0,1
chr17,75243001,75244000,1000,*,9714,0,0,1
chr17,75277001,75278000,1000,*,9715,0,0,1
chr17,75369001,75370000,1000,*,9716,0,0,1
chr17,75494001,75495000,1000,*,9717,0,0,1
chr17,75524001,75525000,1000,*,9718,0,0,1
chr17,75525001,75526000,1000,*,9719,0,0,1
chr17,7554001,7555000,1000,*,9720,0,0,1
chr17,7555001,7556000,1000,*,9721,0,0,1
chr17,75772001,75773000,1000,*,9722,0,0,1
chr17,75773001,75774000,1000,*,9723,0,0,1
chr17,75954001,75955000,1000,*,9724,0,0,1
chr17,7608001,7609000,1000,*,9725,0,0,1
chr17,76124001,76125000,1000,*,9726,0,0,1
chr17,76127001,76128000,1000,*,9727,0,0,1
chr17,76128001,76129000,1000,*,9728,0,0,1
chr17,76164001,76165000,1000,*,9729,0,0,1
chr17,76210001,76211000,1000,*,9730,0,0,1
chr17,76250001,76251000,1000,*,9731,0,0,1
chr17,76310001,76311000,1000,*,9732,0,0,1
chr17,76338001,76339000,1000,*,9733,0,0,1
chr17,76349001,76350000,1000,*,9734,0,0,1
chr17,76354001,76355000,1000,*,9735,0,0,1
chr17,76355001,76356000,1000,*,9736,0,0,1
chr17,76356001,76357000,1000,*,9737,0,0,1
chr17,76374001,76375000,1000,*,9738,0,0,1
chr17,76461001,76462000,1000,*,9739,0,0,1
chr17,76836001,76837000,1000,*,9740,0,0,1
chr17,76837001,76838000,1000,*,9741,0,0,1
chr17,76921001,76922000,1000,*,9742,0,0,1
chr17,77020001,77021000,1000,*,9743,0,0,1
chr17,77071001,77072000,1000,*,9744,0,0,1
chr17,77179001,77180000,1000,*,9745,0,0,1
chr17,7738001,7739000,1000,*,9746,0,0,1
chr17,7739001,7740000,1000,*,9747,0,0,1
chr17,7744001,7745000,1000,*,9748,0,0,1
chr17,7745001,7746000,1000,*,9749,0,0,1
chr17,7747001,7748000,1000,*,9750,0,0,1
chr17,7756001,7757000,1000,*,9751,0,0,1
chr17,7757001,7758000,1000,*,9752,0,0,1
chr17,77605001,77606000,1000,*,9753,0,0,1
chr17,77721001,77722000,1000,*,9754,0,0,1
chr17,77751001,77752000,1000,*,9755,0,0,1
chr17,77752001,77753000,1000,*,9756,0,0,1
chr17,77763001,77764000,1000,*,9757,0,0,1
chr17,77767001,77768000,1000,*,9758,0,0,1
chr17,77770001,77771000,1000,*,9759,0,0,1
chr17,77772001,77773000,1000,*,9760,0,0,1
chr17,77774001,77775000,1000,*,9761,0,0,1
chr17,77775001,77776000,1000,*,9762,0,0,1
chr17,77776001,77777000,1000,*,9763,0,0,1
chr17,77777001,77778000,1000,*,9764,0,0,1
chr17,77778001,77779000,1000,*,9765,0,0,1
chr17,77783001,77784000,1000,*,9766,0,0,1
chr17,77784001,77785000,1000,*,9767,0,0,1
chr17,77785001,77786000,1000,*,9768,0,0,1
chr17,77786001,77787000,1000,*,9769,0,0,1
chr17,77787001,77788000,1000,*,9770,0,0,1
chr17,77788001,77789000,1000,*,9771,0,0,1
chr17,77789001,77790000,1000,*,9772,0,0,1
chr17,77806001,77807000,1000,*,9773,0,0,1
chr17,77807001,77808000,1000,*,9774,0,0,1
chr17,77808001,77809000,1000,*,9775,0,0,1
chr17,77809001,77810000,1000,*,9776,0,0,1
chr17,77813001,77814000,1000,*,9777,0,0,1
chr17,77814001,77815000,1000,*,9778,0,0,1
chr17,77817001,77818000,1000,*,9779,0,0,1
chr17,77818001,77819000,1000,*,9780,0,0,1
chr17,77965001,77966000,1000,*,9781,0,0,1
chr17,78010001,78011000,1000,*,9782,0,0,1
chr17,78075001,78076000,1000,*,9783,0,0,1
chr17,7812001,7813000,1000,*,9784,0,0,1
chr17,78120001,78121000,1000,*,9785,0,0,1
chr17,78194001,78195000,1000,*,9786,0,0,1
chr17,78428001,78429000,1000,*,9787,0,0,1
chr17,78449001,78450000,1000,*,9788,0,0,1
chr17,78450001,78451000,1000,*,9789,0,0,1
chr17,78451001,78452000,1000,*,9790,0,0,1
chr17,78965001,78966000,1000,*,9791,0,0,1
chr17,78968001,78969000,1000,*,9792,0,0,1
chr17,78978001,78979000,1000,*,9793,0,0,1
chr17,79009001,79010000,1000,*,9794,0,0,1
chr17,7906001,7907000,1000,*,9795,0,0,1
chr17,79095001,79096000,1000,*,9796,0,0,1
chr17,79096001,79097000,1000,*,9797,0,0,1
chr17,79196001,79197000,1000,*,9798,0,0,1
chr17,79212001,79213000,1000,*,9799,0,0,1
chr17,79213001,79214000,1000,*,9800,0,0,1
chr17,79268001,79269000,1000,*,9801,0,0,1
chr17,79315001,79316000,1000,*,9802,0,0,1
chr17,79316001,79317000,1000,*,9803,0,0,1
chr17,79319001,79320000,1000,*,9804,0,0,1
chr17,79320001,79321000,1000,*,9805,0,0,1
chr17,79360001,79361000,1000,*,9806,0,0,1
chr17,79361001,79362000,1000,*,9807,0,0,1
chr17,79367001,79368000,1000,*,9808,0,0,1
chr17,79368001,79369000,1000,*,9809,0,0,1
chr17,79369001,79370000,1000,*,9810,0,0,1
chr17,79370001,79371000,1000,*,9811,0,0,1
chr17,79371001,79372000,1000,*,9812,0,0,1
chr17,79373001,79374000,1000,*,9813,0,0,1
chr17,79374001,79375000,1000,*,9814,0,0,1
chr17,79409001,79410000,1000,*,9815,0,0,1
chr17,79428001,79429000,1000,*,9816,0,0,1
chr17,79447001,79448000,1000,*,9817,0,0,1
chr17,79448001,79449000,1000,*,9818,0,0,1
chr17,79449001,79450000,1000,*,9819,0,0,1
chr17,79450001,79451000,1000,*,9820,0,0,1
chr17,79451001,79452000,1000,*,9821,0,0,1
chr17,79454001,79455000,1000,*,9822,0,0,1
chr17,79455001,79456000,1000,*,9823,0,0,1
chr17,79479001,79480000,1000,*,9824,0,0,1
chr17,79480001,79481000,1000,*,9825,0,0,1
chr17,79481001,79482000,1000,*,9826,0,0,1
chr17,79486001,79487000,1000,*,9827,0,0,1
chr17,79495001,79496000,1000,*,9828,0,0,1
chr17,79503001,79504000,1000,*,9829,0,0,1
chr17,79518001,79519000,1000,*,9830,0,0,1
chr17,79519001,79520000,1000,*,9831,0,0,1
chr17,79585001,79586000,1000,*,9832,0,0,1
chr17,79615001,79616000,1000,*,9833,0,0,1
chr17,79633001,79634000,1000,*,9834,0,0,1
chr17,79650001,79651000,1000,*,9835,0,0,1
chr17,79651001,79652000,1000,*,9836,0,0,1
chr17,79670001,79671000,1000,*,9837,0,0,1
chr17,79679001,79680000,1000,*,9838,0,0,1
chr17,79762001,79763000,1000,*,9839,0,0,1
chr17,79791001,79792000,1000,*,9840,0,0,1
chr17,79817001,79818000,1000,*,9841,0,0,1
chr17,79818001,79819000,1000,*,9842,0,0,1
chr17,79827001,79828000,1000,*,9843,0,0,1
chr17,79828001,79829000,1000,*,9844,0,0,1
chr17,79829001,79830000,1000,*,9845,0,0,1
chr17,79848001,79849000,1000,*,9846,0,0,1
chr17,79849001,79850000,1000,*,9847,0,0,1
chr17,79859001,79860000,1000,*,9848,0,0,1
chr17,79860001,79861000,1000,*,9849,0,0,1
chr17,79869001,79870000,1000,*,9850,0,0,1
chr17,79875001,79876000,1000,*,9851,0,0,1
chr17,79880001,79881000,1000,*,9852,0,0,1
chr17,79886001,79887000,1000,*,9853,0,0,1
chr17,79895001,79896000,1000,*,9854,0,0,1
chr17,79917001,79918000,1000,*,9855,0,0,1
chr17,79919001,79920000,1000,*,9856,0,0,1
chr17,79924001,79925000,1000,*,9857,0,0,1
chr17,79934001,79935000,1000,*,9858,0,0,1
chr17,79935001,79936000,1000,*,9859,0,0,1
chr17,79980001,79981000,1000,*,9860,0,0,1
chr17,79981001,79982000,1000,*,9861,0,0,1
chr17,79982001,79983000,1000,*,9862,0,0,1
chr17,79988001,79989000,1000,*,9863,0,0,1
chr17,79989001,79990000,1000,*,9864,0,0,1
chr17,79993001,79994000,1000,*,9865,0,0,1
chr17,79994001,79995000,1000,*,9866,0,0,1
chr17,79995001,79996000,1000,*,9867,0,0,1
chr17,80009001,80010000,1000,*,9868,0,0,1
chr17,80010001,80011000,1000,*,9869,0,0,1
chr17,80036001,80037000,1000,*,9870,0,0,1
chr17,80041001,80042000,1000,*,9871,0,0,1
chr17,80055001,80056000,1000,*,9872,0,0,1
chr17,80057001,80058000,1000,*,9873,0,0,1
chr17,8013001,8014000,1000,*,9874,0,0,1
chr17,80170001,80171000,1000,*,9875,0,0,1
chr17,80171001,80172000,1000,*,9876,0,0,1
chr17,80186001,80187000,1000,*,9877,0,0,1
chr17,80187001,80188000,1000,*,9878,0,0,1
chr17,80189001,80190000,1000,*,9879,0,0,1
chr17,80231001,80232000,1000,*,9880,0,0,1
chr17,8025001,8026000,1000,*,9881,0,0,1
chr17,80250001,80251000,1000,*,9882,0,0,1
chr17,80279001,80280000,1000,*,9883,0,0,1
chr17,8030001,8031000,1000,*,9884,0,0,1
chr17,80329001,80330000,1000,*,9885,0,0,1
chr17,80332001,80333000,1000,*,9886,0,0,1
chr17,80333001,80334000,1000,*,9887,0,0,1
chr17,80408001,80409000,1000,*,9888,0,0,1
chr17,80416001,80417000,1000,*,9889,0,0,1
chr17,80417001,80418000,1000,*,9890,0,0,1
chr17,80477001,80478000,1000,*,9891,0,0,1
chr17,80478001,80479000,1000,*,9892,0,0,1
chr17,8054001,8055000,1000,*,9893,0,0,1
chr17,8057001,8058000,1000,*,9894,0,0,1
chr17,80606001,80607000,1000,*,9895,0,0,1
chr17,80657001,80658000,1000,*,9896,0,0,1
chr17,80710001,80711000,1000,*,9897,0,0,1
chr17,80830001,80831000,1000,*,9898,0,0,1
chr17,8092001,8093000,1000,*,9899,0,0,1
chr17,8093001,8094000,1000,*,9900,0,0,1
chr17,81008001,81009000,1000,*,9901,0,0,1
chr17,81010001,81011000,1000,*,9902,0,0,1
chr17,81026001,81027000,1000,*,9903,0,0,1
chr17,81036001,81037000,1000,*,9904,0,0,1
chr17,81039001,81040000,1000,*,9905,0,0,1
chr17,81153001,81154000,1000,*,9906,0,0,1
chr17,8296001,8297000,1000,*,9907,0,0,1
chr17,8338001,8339000,1000,*,9908,0,0,1
chr17,8339001,8340000,1000,*,9909,0,0,1
chr17,8534001,8535000,1000,*,9910,0,0,1
chr17,8621001,8622000,1000,*,9911,0,0,1
chr17,8649001,8650000,1000,*,9912,0,0,1
chr17,8702001,8703000,1000,*,9913,0,0,1
chr17,882001,883000,1000,*,9914,0,0,1
chr17,8852001,8853000,1000,*,9915,0,0,1
chr17,8924001,8925000,1000,*,9916,0,0,1
chr17,8925001,8926000,1000,*,9917,0,0,1
chr17,8926001,8927000,1000,*,9918,0,0,1
chr17,9143001,9144000,1000,*,9919,0,0,1
chr17,9549001,9550000,1000,*,9920,0,0,1
chr18,10032001,10033000,1000,*,9921,0,0,1
chr18,10131001,10132000,1000,*,9922,0,0,1
chr18,10132001,10133000,1000,*,9923,0,0,1
chr18,10526001,10527000,1000,*,9924,0,0,1
chr18,10726001,10727000,1000,*,9925,0,0,1
chr18,1098001,1099000,1000,*,9926,0,0,1
chr18,11001,12000,1000,*,9927,0,0,1
chr18,11149001,11150000,1000,*,9928,0,0,1
chr18,11689001,11690000,1000,*,9929,0,0,1
chr18,11751001,11752000,1000,*,9930,0,0,1
chr18,11908001,11909000,1000,*,9931,0,0,1
chr18,11980001,11981000,1000,*,9932,0,0,1
chr18,11981001,11982000,1000,*,9933,0,0,1
chr18,12001,13000,1000,*,9934,0,0,1
chr18,12067001,12068000,1000,*,9935,0,0,1
chr18,12093001,12094000,1000,*,9936,0,0,1
chr18,12308001,12309000,1000,*,9937,0,0,1
chr18,12376001,12377000,1000,*,9938,0,0,1
chr18,12420001,12421000,1000,*,9939,0,0,1
chr18,12431001,12432000,1000,*,9940,0,0,1
chr18,12658001,12659000,1000,*,9941,0,0,1
chr18,12777001,12778000,1000,*,9942,0,0,1
chr18,12874001,12875000,1000,*,9943,0,0,1
chr18,12883001,12884000,1000,*,9944,0,0,1
chr18,12884001,12885000,1000,*,9945,0,0,1
chr18,12947001,12948000,1000,*,9946,0,0,1
chr18,12948001,12949000,1000,*,9947,0,0,1
chr18,12980001,12981000,1000,*,9948,0,0,1
chr18,13137001,13138000,1000,*,9949,0,0,1
chr18,13217001,13218000,1000,*,9950,0,0,1
chr18,13218001,13219000,1000,*,9951,0,0,1
chr18,13387001,13388000,1000,*,9952,0,0,1
chr18,13641001,13642000,1000,*,9953,0,0,1
chr18,13824001,13825000,1000,*,9954,0,0,1
chr18,14431001,14432000,1000,*,9955,0,0,1
chr18,14450001,14451000,1000,*,9956,0,0,1
chr18,14997001,14998000,1000,*,9957,0,0,1
chr18,14998001,14999000,1000,*,9958,0,0,1
chr18,14999001,15000000,1000,*,9959,0,0,1
chr18,158001,159000,1000,*,9960,0,0,1
chr18,18822001,18823000,1000,*,9961,0,0,1
chr18,19180001,19181000,1000,*,9962,0,0,1
chr18,19284001,19285000,1000,*,9963,0,0,1
chr18,19286001,19287000,1000,*,9964,0,0,1
chr18,19745001,19746000,1000,*,9965,0,0,1
chr18,19750001,19751000,1000,*,9966,0,0,1
chr18,19751001,19752000,1000,*,9967,0,0,1
chr18,19757001,19758000,1000,*,9968,0,0,1
chr18,19928001,19929000,1000,*,9969,0,0,1
chr18,20513001,20514000,1000,*,9970,0,0,1
chr18,20715001,20716000,1000,*,9971,0,0,1
chr18,20716001,20717000,1000,*,9972,0,0,1
chr18,21083001,21084000,1000,*,9973,0,0,1
chr18,21166001,21167000,1000,*,9974,0,0,1
chr18,21167001,21168000,1000,*,9975,0,0,1
chr18,21269001,21270000,1000,*,9976,0,0,1
chr18,21594001,21595000,1000,*,9977,0,0,1
chr18,21729001,21730000,1000,*,9978,0,0,1
chr18,21956001,21957000,1000,*,9979,0,0,1
chr18,21977001,21978000,1000,*,9980,0,0,1
chr18,22006001,22007000,1000,*,9981,0,0,1
chr18,22007001,22008000,1000,*,9982,0,0,1
chr18,2271001,2272000,1000,*,9983,0,0,1
chr18,23806001,23807000,1000,*,9984,0,0,1
chr18,23807001,23808000,1000,*,9985,0,0,1
chr18,24128001,24129000,1000,*,9986,0,0,1
chr18,24129001,24130000,1000,*,9987,0,0,1
chr18,24130001,24131000,1000,*,9988,0,0,1
chr18,24236001,24237000,1000,*,9989,0,0,1
chr18,24443001,24444000,1000,*,9990,0,0,1
chr18,25757001,25758000,1000,*,9991,0,0,1
chr18,2655001,2656000,1000,*,9992,0,0,1
chr18,2656001,2657000,1000,*,9993,0,0,1
chr18,27755001,27756000,1000,*,9994,0,0,1
chr18,2847001,2848000,1000,*,9995,0,0,1
chr18,28622001,28623000,1000,*,9996,0,0,1
chr18,28681001,28682000,1000,*,9997,0,0,1
chr18,28682001,28683000,1000,*,9998,0,0,1
chr18,29077001,29078000,1000,*,9999,0,0,1
chr18,29078001,29079000,1000,*,10000,0,0,1
chr18,29522001,29523000,1000,*,10001,0,0,1
chr18,29540001,29541000,1000,*,10002,0,0,1
chr18,29671001,29672000,1000,*,10003,0,0,1
chr18,29672001,29673000,1000,*,10004,0,0,1
chr18,30050001,30051000,1000,*,10005,0,0,1
chr18,3012001,3013000,1000,*,10006,0,0,1
chr18,3013001,3014000,1000,*,10007,0,0,1
chr18,31020001,31021000,1000,*,10008,0,0,1
chr18,3247001,3248000,1000,*,10009,0,0,1
chr18,32557001,32558000,1000,*,10010,0,0,1
chr18,3261001,3262000,1000,*,10011,0,0,1
chr18,3262001,3263000,1000,*,10012,0,0,1
chr18,32956001,32957000,1000,*,10013,0,0,1
chr18,33767001,33768000,1000,*,10014,0,0,1
chr18,33878001,33879000,1000,*,10015,0,0,1
chr18,34408001,34409000,1000,*,10016,0,0,1
chr18,34409001,34410000,1000,*,10017,0,0,1
chr18,3450001,3451000,1000,*,10018,0,0,1
chr18,34834001,34835000,1000,*,10019,0,0,1
chr18,3499001,3500000,1000,*,10020,0,0,1
